id_wikidata	article	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource
Q3473948	Satire	Letteratura italiana	3	4	476	476	0	0	0	0	0	0	403	84.66	403	0	0	0	0	0	0	2004-05-09	6232	7300	-2	0	0		Satire
Q34740	Genere (tassonomia)	Scienze	114	114	1692	1693	0	0	0	0	4	4	1287	76.06	1288	1	1	0	0	4227	4227	2006-11-16	5311	247530	3	0	0		
Q34777	Raggi X	Storia	233	232	8838	8754	6	6	4	3	0	0	1766	19.98	1697	0	0	0	0	2692	2576	2003-11-08	6415	504010	6	0	0	X-rays	X-ray
Q34793275	Pronome dimostrativo	Grammatica italiana	91	92	2942	2945	0	0	0	0	1	1	176	5.98	176	1	1	0	0	83	0	2007-12-09	4923	196781	-6	0	0		
Q3484042	Silvia Ballestra	Letteratura italiana	16	15	4396	3991	4	4	1	1	2	2	271	6.16	1	0	0	0	0	50	50	2007-05-03	5143	33821	4	0	0		
Q3487980	Società della conoscenza	Cittadinanza e costituzione	5	4	21669	19327	18	15	0	0	12	12	511	2.36	1353	0	0	0	0	10278	10278	2017-10-26	1314	11358	7	0	0		
Q35	Danimarca	Geografia	1016	1029	67047	66065	30	29	17	18	6	6	4039	6.02	3973	2	2	2	2	10735	10006	2002-12-15	6743	2196705	-59	0	0	Denmark	Danmark
Q3502541	Congiuntivo imperfetto	Grammatica italiana	180	188	18050	18050	4	4	0	0	0	0	399	2.21	399	0	0	0	0	1624	1508	2006-12-18	5279	388253	-41	0	0		
Q3502544	Congiuntivo passato	Grammatica italiana	58	61	7576	7576	0	0	0	0	2	2	225	2.97	225	0	0	0	0	656	572	2006-12-18	5279	125297	-15	0	0		
Q3502553	Congiuntivo presente	Grammatica italiana	136	149	18974	18803	6	6	0	0	0	0	382	2.01	232	0	0	0	0	7584	7500	2006-12-18	5279	294261	-66	0	0		
Q35032	Chiesa ortodossa	Storia	720	736	89174	88443	73	72	21	20	3	3	3477	3.90	3469	2	2	6	0	22955	22955	2004-05-07	6234	1557217	-74	0	0	Eastern Orthodox Church	
Q350781	Cecilio Stazio	Letteratura latina	17	17	41693	41782	40	40	6	6	42	42	1566	3.76	1566	0	0	0	0	6042	6042	2006-03-25	5547	36478	0	0	1		Autore:Cecilio Stazio
Q3510521	Sicurezza informatica	Informatica	232	220	38070	36839	17	16	2	2	9	9	515	1.35	1674	1	1	0	0	17818	17818	2004-05-02	6239	500602	56	0	0	Computer security	
Q35127	Sito web	Informatica	396	371	23380	19378	6	6	1	1	3	3	539	2.31	537	1	1	0	0	2101	2101	2004-05-05	6236	857027	128	0	0	Websites	
Q352	Adolf Hitler	Storia	2404	2410	188092	188055	117	116	57	60	37	37	5622	2.99	5661	0	0	0	0	59842	57036	2004-02-09	6322	5196693	-23	0	0	Adolf Hitler	Autore:Adolf Hitler
Q35222	Lingua francese antica	Letteratura italiana	25	2	32458	67	2	0	1	0	33	33	581	1.79	59	1	0	2	0	4007	0	2009-11-02	4229	54516	22	0	0	Old French language	
Q35314	Nikita Sergeevič Chruščëv	Storia	177	-	31279	-	21	-	29	-	-	-	1521	4.86	-	0	-	2	0	8892	-	2004-10-27	6061	382661	204	0	0	Nikita Khrushchev	
Q35355	Sumeri	Storia	590	576	83548	82959	62	62	17	17	8	8	651	0.78	848	0	0	12	0	5254	5254	2005-05-17	5859	1274912	71	0	0	Sumer	Sumer
Q3538152	Lavorare stanca	Letteratura italiana	42	41	16627	16745	20	20	0	0	1	1	110	0.66	110	0	0	0	0	1074	1074	2007-10-15	4978	90332	2	0	0		
Q355472	Storia della fotografia	Storia	274	275	59301	58931	18	16	13	13	18	18	1359	2.29	1336	1	1	1	0	5920	5920	2006-01-05	5626	591518	-5	0	0	History of photography	
Q35548	Paul Cézanne	Storia dell'arte	303	309	55016	54021	14	14	13	13	10	10	789	1.43	2	0	0	0	0	27596	27596	2007-07-15	5070	655888	-29	0	0	Paul Cézanne	Paul Cézanne
Q3557053	Vittoria mutilata	Storia	256	243	20838	18959	14	12	6	6	4	4	1773	8.51	1674	0	0	0	0	15587	15587	2008-01-01	4900	553738	64	0	0		
Q3559	Cometa	Scienze	204	192	54501	54041	44	44	11	11	3	3	1644	3.02	1644	2	2	0	0	10818	9760	2003-12-23	6370	440397	59	0	0	Comets	
Q356711	Agostino Depretis	Storia	145	141	57510	57533	60	60	25	25	5	5	2061	3.58	2061	0	0	0	0	1993	1993	2004-09-22	6096	312631	20	0	0	Agostino Depretis	Autore:Agostino Depretis
Q35758	Materia (fisica)	Scienze	151	147	22936	22920	6	6	11	11	0	0	2147	9.36	2147	0	0	0	0	7232	7232	2004-01-22	6340	325772	17	0	0	Matter	
Q35798	Potere esecutivo	Cittadinanza e costituzione	263	259	9369	9273	10	10	1	0	3	3	336	3.59	246	0	0	0	0	57	57	2005-07-11	5804	569649	23	0	0		
Q35802	Baruch Spinoza	Filosofia	359	355	104648	95000	49	49	9	9	383	383	646	0.62	646	0	0	0	0	31314	30426	2004-05-04	6237	776470	22	0	0	Benedictus de Spinoza	Autore:Baruch Spinoza
Q35865	Inflazione	Diritto e Economia	581	583	54276	51961	20	20	2	2	4	4	1723	3.17	1671	3	3	2	0	42840	42465	2004-02-19	6312	1255265	-9	0	0	Inflation	
Q3588	Primavera dei popoli	Storia	200	189	15205	31457	3	3	3	0	0	0	1374	9.04	1244	0	0	0	0	2429	1548	2006-06-24	5456	432343	56	0	0	Revolutions of 1848	
Q35942	Polinesia	Geografia	393	409	7728	7728	0	0	8	8	0	0	1547	20.02	1547	1	1	0	0	5166	5166	2006-12-01	5296	849303	-77	0	0	Polynesia	Polynesia
Q35966	Celti	Storia	532	534	80851	80636	80	80	20	20	15	15	1968	2.43	1968	0	0	0	0	55956	55956	2004-09-04	6114	1150050	-7	0	1	Celts	Celts
Q36	Polonia	Geografia	983	991	97182	86772	35	32	93	86	1	1	4291	4.42	4550	0	0	0	0	71272	70510	2003-02-16	6680	2124528	-38	0	0	Poland	Polska
Q3602853	A Zacinto	Letteratura italiana	470	438	12250	12267	5	6	2	2	1	1	858	7.00	858	0	0	0	0	3065	2307	2007-04-23	5153	1016996	162	0	0		
Q3602986	A se stesso	Letteratura italiana	39	31	7166	7166	2	2	1	1	1	1	181	2.53	181	0	0	0	0	50	50	2008-05-24	4756	83418	37	0	0		
Q3603993	Accademia dei Pugni	Letteratura italiana	32	29	2110	2126	0	0	1	1	0	0	1670	79.15	1687	0	0	0	0	50	50	2006-08-20	5399	68540	14	0	0	Accademia dei Pugni	
Q3606519	Aggettivi latini della I classe	Grammatica latina	46	30	6636	6108	0	0	0	0	0	0	4239	63.88	3711	0	0	0	0	332	332	2008-04-29	4781	98446	76	0	0		
Q3606520	Aggettivi latini della II classe	Grammatica latina	52	41	4731	4839	0	0	0	0	0	0	402	8.50	402	0	0	0	0	47	47	2008-05-18	4762	112065	51	0	0		
Q3606523	Aggettivo interrogativo ed esclamativo	Grammatica italiana	85	84	2294	2294	0	0	0	0	0	0	1892	82.48	1892	2	2	0	0	223	139	2007-03-14	5193	183015	5	0	0		
Q3606525	Aggettivo qualificativo	Grammatica italiana	314	334	16563	16564	1	1	0	0	0	0	194	1.17	194	1	1	0	0	802	718	2007-04-03	5173	678514	-98	0	0		
Q3607564	Al cor gentil rempaira sempre amore	Letteratura italiana	95	95	6993	6988	1	1	1	1	0	0	321	4.59	321	0	0	0	0	865	865	2006-02-23	5577	205082	-2	0	0		Al cor gentil rempaira sempre amore
Q361	Prima guerra mondiale	Storia	3042	3060	207468	204190	256	255	81	79	2	2	5606	2.70	5333	0	0	0	0	91678	90224	2003-10-10	6444	6576531	-74	0	1	World War I	World War I
Q3612319	Alla sera	Letteratura italiana	228	224	18755	19276	5	5	2	2	5	5	548	2.92	548	0	0	0	0	2897	2897	2007-01-02	5264	492215	20	0	0		
Q3612364	Alle fronde dei salici	Letteratura italiana	108	102	6961	7323	0	0	0	0	0	0	803	11.54	733	2	2	0	0	50	50	2009-05-15	4400	234209	35	0	0		
Q36133	Suolo	Scienze	114	116	12522	12615	7	7	1	1	13	13	2255	18.01	2256	0	0	0	0	4863	4863	2004-05-18	6223	247418	-6	0	0	Soils	
Q3614420	Amministratore di sostegno	Diritto e Economia	112	101	8572	8401	9	9	0	0	1	1	393	4.58	393	0	0	0	0	2256	2256	2008-10-15	4612	241552	53	0	0		
Q3614629	Amorum libri tres	Letteratura italiana	7	6	6186	6186	2	2	1	1	5	5	4392	71.00	4392	0	0	0	0	50	50	2008-10-01	4626	14392	0	0	0		
Q3614974	Analisi delle Operette morali	Letteratura italiana	123	122	128339	128314	119	119	46	46	19	19	57	0.04	57	0	0	0	0	8635	8635	2009-06-26	4358	266258	5	0	0		
Q3614985	Analisi logica del periodo	Grammatica italiana	104	96	6965	6976	0	0	0	0	0	0	515	7.39	538	0	0	0	0	49	0	2007-02-08	5227	225782	41	0	0		
Q3614989	Analisi logica della proposizione	Grammatica italiana	133	107	5619	5329	2	2	0	0	0	0	329	5.86	206	2	1	2	0	664	579	2007-04-10	5166	288457	131	0	0		
Q36161	Insieme	Matematica	197	204	11677	11579	0	0	6	6	4	4	714	6.11	715	0	0	0	0	5386	5386	2004-03-30	6272	425172	-35	0	0	Sets	
Q3617415	Angolo piatto	Matematica	36	38	2567	2567	2	2	2	2	1	1	1140	44.41	1140	0	0	0	0	40	40	2004-07-21	6159	78101	-7	0	0	Straight angle	
Q362	Seconda guerra mondiale	Storia	3128	3162	266776	266297	220	221	102	102	68	68	3001	1.12	3007	0	0	0	0	48301	36640	2003-01-21	6706	6763005	-152	0	0	World War II	World War II
Q3620859	Appendice alle Operette morali	Letteratura italiana	5	5	14157	14157	5	5	8	8	2	2	1018	7.19	1018	0	0	0	0	50	50	2009-06-26	4358	11175	0	0	0		
Q3621595	Architettura greca arcaica	Storia dell'arte	19	19	18965	18978	2	2	5	5	5	5	1887	9.95	1905	0	0	0	0	206	206	2007-03-31	5176	41766	0	0	0		
Q3621603	Architettura minoica	Storia dell'arte	18	18	3361	3361	0	0	1	1	2	2	2583	76.85	2583	0	0	0	0	206	206	2007-01-27	5239	39879	4	0	0		
Q36224	Pronome	Grammatica italiana	223	220	9342	9498	6	6	0	0	3	3	1863	19.94	1863	0	0	0	0	893	809	2006-03-23	5549	482081	17	0	0	Pronouns	
Q3624106	Arte barocca	Storia	196	197	37711	37463	2	2	30	30	7	7	370	0.98	370	0	0	0	0	36	36	2004-06-03	6207	424027	-3	0	0	Baroque art	Baroque art
Q3624124	Arte della Controriforma	Storia	42	39	9199	9156	0	0	3	3	3	3	418	4.54	418	0	0	0	0	36	36	2008-09-06	4651	90338	14	0	0		
Q3624131	Arte greca arcaica	Storia dell'arte	46	46	40994	40972	39	39	10	10	0	0	950	2.32	950	0	0	0	0	46	46	2012-01-31	3409	100199	4	0	0	Archaic Greek art	
Q3624151	Arte preistorica in Italia	Storia dell'arte	5	5	13199	11362	9	3	9	9	3	3	1025	7.77	1025	1	1	0	0	236	236	2008-07-20	4699	10744	0	0	0		
Q3624153	Arte medievale	Storia	64	63	16332	16239	9	9	5	5	8	8	386	2.36	404	0	0	0	0	741	741	2008-09-27	4630	138729	7	0	0	Medieval art	
Q3624154	Arte ravennate	Storia dell'arte	68	66	32004	31995	1	1	11	11	1	1	994	3.11	1006	0	0	0	0	1016	1016	2007-06-14	5101	147188	13	0	0		
Q3624161	Arte tardoantica	Storia dell'arte	29	28	71520	71504	5	5	49	49	3	3	551	0.77	568	0	0	0	0	2224	2224	2006-03-16	5556	62781	5	0	0		
Q3624391	Articolo 36 della Costituzione italiana	Cittadinanza e costituzione	42	46	2063	2064	3	3	0	0	2	2	229	11.10	230	0	0	0	0	549	549	2009-12-09	4192	91837	-16	0	0		
Q36244	Vocale	Grammatica italiana	83	84	13994	13682	4	4	0	0	2	2	2248	16.06	2248	1	1	0	0	713	663	2005-04-19	5887	179051	-4	0	0	Vowels	
Q36253	Lunghezza	Matematica	70	73	2928	2928	1	1	0	0	0	0	1493	50.99	1493	0	0	0	0	2075	2075	2003-04-10	6627	151425	-15	0	0	Length	Length
Q3625580	Assenza	Diritto e Economia	9	9	3167	3167	0	0	0	0	1	1	619	19.55	619	0	0	0	0	49	49	2010-07-15	3974	18810	-3	0	0		
Q3627284	Associazione di tipo mafioso	Storia	87	88	5820	5830	0	0	0	0	0	0	435	7.47	436	0	0	0	0	1237	1237	2006-06-21	5459	189102	-3	0	0		
Q36288	Via della seta	Storia	264	269	32269	32052	5	5	24	23	12	12	898	2.78	922	0	0	2	1	5860	5860	2005-09-06	5747	571100	-25	0	0	Silk Road	絲綢之路
Q3629172	Fonti del diritto dell'Unione europea	Diritto e Economia	63	61	29341	29341	0	0	0	0	0	0	366	1.25	366	0	0	0	0	49	49	2006-12-21	5276	135873	8	0	0		
Q3629385	Attrazione modale	Grammatica latina	6	5	5196	5191	1	1	0	0	0	0	563	10.84	569	0	0	0	0	47	47	2008-03-30	4811	12939	7	0	0		
Q36303	Talete	Filosofia	227	221	71658	70771	159	158	13	13	6	6	1459	2.04	1441	0	0	0	0	48101	48101	2004-01-03	6359	491746	34	1	0	Thales of Miletus	Autore:Talete
Q3630915	Autunno caldo	Storia	61	61	3960	3424	1	0	2	2	6	6	498	12.58	498	1	1	0	0	17815	17815	2007-07-11	5074	131852	-1	0	0		
Q3631250	Avverbio (lingua italiana)	Grammatica italiana	197	211	5372	5373	0	0	0	0	0	0	456	8.49	456	1	1	0	0	83	0	2006-07-05	5445	425405	-72	0	0		
Q36330	Giordano Bruno	Filosofia	891	881	131245	130766	98	98	31	31	13	13	565	0.43	565	0	0	0	0	49367	48922	2004-03-11	6291	1925572	49	0	0	Giordano Bruno	Autore:Giordano Bruno
Q363404	Cittadinanza dell'Unione europea	Cittadinanza e costituzione	47	48	3919	3712	1	0	1	1	2	2	424	10.82	622	1	0	0	0	1369	1369	2006-04-18	5523	102590	0	0	0		
Q3639759	Biennio rosso in Europa	Storia	36	32	18283	17676	17	17	1	1	27	27	751	4.11	730	0	0	0	0	1798	1081	2012-12-04	3101	77071	17	0	0		
Q36422	Neolitico	Storia	364	364	57117	57194	29	29	15	16	11	11	1194	2.09	1153	0	0	0	0	5877	5877	2004-06-16	6194	786434	-1	0	0	Neolithic	
Q36477	Longitudine	Scienze della Terra	176	185	3216	2926	0	0	1	0	1	1	872	27.11	593	0	0	0	0	212	212	2003-05-09	6598	381239	-41	0	0	Longitudes	
Q36484	Congiunzione (linguistica)	Grammatica italiana	138	150	8426	9137	2	1	0	0	0	0	769	9.13	365	0	2	0	0	1060	976	2006-04-12	5529	298807	-59	0	0		
Q3649503	Caduta della Repubblica Sociale Italiana	Storia	25	23	15876	15618	5	5	2	1	1	1	461	2.90	218	2	2	8	0	2197	2052	2006-06-22	5458	53071	9	0	0		
Q36496	Ione	Chimica	189	193	6704	4873	2	2	1	0	0	0	1140	17.00	549	0	0	0	0	1257	426	2003-12-30	6363	408008	-21	0	0	Ions	
Q3650501	Calcolo combinatorio	Matematica	226	232	10498	10498	0	0	0	0	0	0	1007	9.59	1007	0	0	0	0	2531	2531	2004-11-01	6056	488643	-28	0	0		
Q36534	Reazione chimica	Chimica	251	241	25996	25998	12	12	5	5	3	3	1326	5.10	1326	0	0	0	0	2563	2563	2004-10-12	6076	541712	49	0	0	Chemical reactions	
Q3655711	Canti (Giacomo Leopardi)	Letteratura italiana	102	0	8713	8583	0	0	2	2	1	1	119	1.37	118	0	0	0	0	1342	1342	2008-11-10	4586	219531	13	0	0	Books by Giacomo Leopardi	Opera:Canti (Leopardi)
Q3655724	Canti di Castelvecchio	Letteratura italiana	61	58	3643	3784	0	0	2	2	0	0	1436	39.42	1432	0	0	0	0	1031	1031	2006-02-24	5576	131924	15	0	0	Canti di Castelvecchio	Canti di Castelvecchio
Q3658348	Carcere dell'Asinara	Storia	143	141	16783	9765	11	12	3	3	2	2	809	4.82	280	0	0	1	0	891	666	2007-02-28	5207	308265	8	0	0		
Q366270	Guido Guinizelli	Letteratura italiana	129	36	10427	28	8	0	1	0	13	13	1055	10.12	25	0	0	0	0	8145	0	2006-12-06	5291	279348	40	0	0		Autore:Guido Guinizelli
Q3664263	Celio Magno	Letteratura italiana	1	1	2222	1948	0	0	0	0	2	2	266	11.97	1	0	0	0	0	50	50	2010-02-15	4124	2530	0	0	0		Autore:Celio Magno
Q3664678	Centrismo in Italia	Storia	31	28	18641	18641	11	11	0	0	0	0	555	2.98	555	0	0	0	0	151	151	2008-10-20	4607	66594	12	0	0		
Q3664681	Centro-sinistra "organico"	Storia	26	24	13218	13206	2	2	1	1	0	0	652	4.93	652	1	1	0	0	1940	1940	2007-08-02	5052	55846	10	0	0		
Q3667928	Chiesa cattolica alla fine del XIX secolo	Storia	7	6	9728	9679	2	2	3	3	3	3	181	1.86	181	0	0	0	0	36	36	2009-01-17	4518	15049	4	0	0		
Q36732	Regno (biologia)	Scienze	146	146	10397	8464	1	0	1	0	10	10	4739	45.58	3302	0	0	0	0	1873	1873	2003-08-07	6508	315576	3	0	0		
Q36756	Notte dei cristalli	Storia	367	353	90687	37182	93	26	16	8	13	13	3727	4.11	3763	0	0	0	0	20950	8586	2003-11-09	6414	794081	72	0	0	Kristallnacht	
Q3676454	Ciclo dei Vinti	Letteratura italiana	206	200	12294	12279	2	2	1	1	0	0	1625	13.22	1606	1	1	2	0	1335	1335	2005-05-07	5869	445377	31	0	0		
Q3676496	Ciclo ovarico	Scienze	82	84	11928	11928	0	0	0	0	5	5	471	3.95	471	1	1	0	0	37	37	2007-06-05	5110	176538	-10	0	0		
Q3676498	Ciclo uterino	Scienze	19	19	1875	1746	0	0	0	0	0	0	351	18.72	349	0	0	0	0	37	37	2007-06-05	5110	41253	2	0	0		
Q3677192	Cinema delle attrazioni	Storia	16	16	15977	15977	4	4	3	3	4	4	381	2.38	381	0	0	0	0	1108	1108	2008-10-17	4610	34467	2	0	0		
Q3678183	Ciro di Pers	Letteratura italiana	11	10	7470	3113	5	0	2	2	9	9	110	1.47	546	0	1	0	0	50	50	2006-05-27	5484	22743	3	0	0		Autore:Ciro di Pers
Q3679730	Classificazione dei lavoratori in Italia	Cittadinanza e costituzione	199	204	7915	7730	1	1	0	0	0	0	176	2.22	176	0	0	0	0	57	57	2005-06-15	5830	431144	-22	0	0		
Q3680468	Clemente Rebora	Letteratura italiana	40	40	21511	19882	2	2	1	1	23	23	401	1.86	1	0	0	0	0	1102	1102	2004-10-07	6081	87416	2	0	0		Autore:Clemente Rebora
Q36810	Quadrilatero	Matematica	157	164	4952	4723	0	0	4	4	0	0	860	17.37	860	1	1	0	0	827	827	2005-03-31	5906	339088	-37	0	0	Tetragons	
Q368206	Aldo Busi	Letteratura italiana	152	153	30500	30224	26	26	2	2	5	5	28	0.09	28	0	0	0	0	4754	4754	2004-04-11	6260	328387	-3	0	0	Aldo Busi	
Q3684237	Comedia delle ninfe fiorentine	Letteratura italiana	14	14	5197	5203	2	2	1	1	4	4	417	8.02	423	0	0	0	0	50	50	2008-04-28	4782	31176	1	0	0		
Q3685146	Complementi di luogo	Grammatica italiana	77	83	2766	2769	0	0	0	0	0	0	506	18.29	506	1	1	0	0	83	0	2009-03-25	4451	165499	-32	0	0		
Q3685147	Complementi in latino	Grammatica latina	568	590	54620	27380	11	4	0	0	0	0	250	0.46	250	1	1	0	0	2251	2251	2008-04-16	4794	1227197	-109	0	0		
Q3685150	Complemento di causa	Grammatica italiana	46	48	1779	1779	1	1	0	0	1	1	163	9.16	163	0	0	0	0	83	0	2006-07-14	5436	98833	-11	0	0		
Q3685151	Complemento di causa efficiente	Grammatica italiana	67	68	2125	2125	2	2	0	0	1	1	311	14.64	311	0	0	0	0	83	0	2006-07-14	5436	144696	-4	0	0		
Q3685153	Complemento di compagnia o unione	Grammatica italiana	50	53	1773	1773	1	1	0	0	1	1	347	19.57	347	0	0	0	0	83	0	2006-07-14	5436	107345	-15	0	0		
Q3685154	Complemento di mezzo o strumento	Grammatica italiana	52	52	949	949	0	0	0	0	0	0	732	77.13	732	1	1	0	0	83	34	2005-10-05	5718	112438	-1	0	0		
Q3685155	Complemento di modo o maniera	Grammatica italiana	77	79	2686	2686	1	1	0	0	1	1	156	5.81	156	0	0	0	0	83	0	2005-10-05	5718	167064	-6	0	0		
Q3685156	Complemento di moto a luogo	Grammatica italiana	62	64	2022	1859	0	0	0	0	0	0	274	13.55	261	1	1	0	0	83	0	2007-03-18	5189	134195	-11	0	0		
Q3685157	Complemento di moto da luogo	Grammatica italiana	30	32	1179	1179	0	0	0	0	0	0	250	21.20	250	1	1	0	0	83	0	2007-04-26	5150	65100	-7	0	0		
Q3685158	Complemento di moto per luogo	Grammatica italiana	33	34	1198	1198	0	0	0	0	0	0	270	22.54	270	1	1	0	0	83	0	2007-04-26	5150	72264	-3	0	0		
Q3685159	Complemento di relazione	Grammatica italiana	17	16	1606	1606	3	3	0	0	1	1	174	10.83	174	0	0	0	0	486	402	2007-05-28	5118	36872	5	0	0		
Q3685160	Complemento di specificazione	Grammatica italiana	145	146	3415	3186	0	0	0	0	0	0	622	18.21	400	1	1	0	0	336	253	2005-11-19	5673	313767	-5	0	0		
Q3685162	Complemento di stato in luogo	Grammatica italiana	49	50	1326	1326	0	0	0	0	0	0	269	20.29	269	1	1	0	0	604	486	2006-09-03	5385	105225	-4	0	0		
Q3685163	Complemento di tempo	Grammatica italiana	94	90	4932	4813	2	2	0	0	0	0	226	4.58	226	1	1	0	0	193	109	2009-01-11	4524	202793	21	0	0		
Q3685168	Complemento partitivo	Grammatica italiana	57	57	1668	1643	1	1	0	0	1	1	130	7.79	130	0	0	0	0	1590	1506	2006-06-21	5459	122465	-3	0	0		
Q3685169	Complemento predicativo del soggetto	Grammatica italiana	134	130	2856	2863	1	1	0	0	1	1	422	14.78	422	0	0	0	0	83	0	2005-11-03	5689	289569	21	0	0		
Q3685171	Complemento predicativo dell'oggetto	Grammatica italiana	60	58	2316	2316	1	1	0	0	1	1	246	10.62	246	0	0	0	0	83	0	2006-09-03	5385	129172	8	0	0		
Q3686031	Concentrazione (chimica)	Chimica	32	16	8009	7933	4	4	1	1	2	2	1356	16.93	1335	0	0	0	0	3641	3641	2004-08-27	6122	69735	83	0	0		
Q3686204	Concezione romantica della storia	Letteratura italiana	13	13	14982	14982	7	7	4	4	8	8	572	3.82	572	0	0	0	0	631	631	2007-11-01	4961	28923	2	0	0		
Q368639	Potenziale standard di riduzione	Chimica	94	94	13828	13752	6	6	1	0	3	3	1216	8.79	1146	0	0	0	0	2587	2587	2005-07-20	5795	202442	-4	0	0		
Q3686414	Condizionale presente	Grammatica italiana	81	90	16861	17091	5	5	0	0	4	4	468	2.78	689	0	0	0	0	2133	2049	2006-12-18	5279	175872	-45	0	0		
Q3686839	Congiunzioni latine	Grammatica latina	50	44	4994	4994	0	0	0	0	0	0	553	11.07	553	0	0	0	0	47	47	2011-08-11	3582	108183	30	0	0		
Q3687261	Considerazioni sui Discorsi del Machiavelli	Letteratura italiana	11	12	1435	1435	0	0	0	0	0	0	751	52.33	751	1	1	0	0	1470	1470	2006-12-03	5294	23821	-5	0	0		
Q3687301	Consiglio comunale giovani	Cittadinanza e costituzione	7	7	4883	4909	5	5	0	0	1	1	2428	49.72	2428	0	0	0	0	1945	1945	2007-09-27	4996	14514	0	0	0		
Q3687318	Consiglio dei ministri della Repubblica Italiana	Cittadinanza e costituzione	238	175	17278	17327	3	3	61	60	1	1	273	1.58	419	0	0	0	0	2198	2198	2005-12-30	5632	515111	311	0	0	Government of Italy	
Q3699	Rivoluzione tedesca del 1848-1849	Storia	11	7	14722	14613	3	3	4	4	25	25	1137	7.72	1137	1	1	0	0	36	36	2018-10-08	967	23506	17	0	0	March Revolution	
Q3699374	Cum narrativo	Grammatica latina	74	72	8737	8737	0	0	0	0	3	3	651	7.45	651	1	1	0	0	47	47	2007-04-25	5151	160269	11	0	0		
Q3699556	Cupola del Brunelleschi	Storia dell'arte	621	624	44190	44321	16	16	15	16	25	25	840	1.90	840	0	0	1	0	17445	17018	2006-04-01	5540	1343492	-13	0	0		Cupola del Brunelleschi
Q37	Lituania	Geografia	571	571	75196	74485	50	50	9	9	9	9	3828	5.09	3845	3	3	1	0	10440	10440	2003-04-25	6612	1234568	2	0	0	Lithuania	Lietuva
Q37045	Linguaggio di markup	Informatica	70	70	9684	4077	2	0	6	0	0	0	602	6.22	466	0	1	0	0	41	41	2004-05-11	6230	151469	1	0	0	Markup languages	
Q37068	Romanticismo	Storia dell'arte	977	978	51154	51255	35	35	18	18	1	1	924	1.81	924	0	0	0	0	45259	44515	2006-12-11	5286	2112216	0	0	0	Romanticism	Romanticism
Q3708094	Impero selgiuchide	Storia	34	31	24775	24875	1	1	8	10	1	1	1846	7.45	1863	1	0	0	0	36	36	2008-08-14	4674	74496	16	0	0	Seljuk Empire	
Q3709055	Diritti inviolabili	Cittadinanza e costituzione	70	52	10528	10146	1	1	1	0	0	0	1113	10.57	838	1	1	0	0	2270	2270	2011-11-04	3497	151722	92	0	0		
Q3709090	Diritto della previdenza sociale in Italia	Cittadinanza e costituzione	5	5	1794	1794	0	0	0	0	0	0	174	9.70	174	1	1	0	0	836	836	2006-05-28	5483	10018	-3	0	0		
Q3709150	Diritto sindacale	Cittadinanza e costituzione	23	24	8601	8601	0	0	0	0	15	15	271	3.15	271	0	0	0	0	99	99	2005-03-11	5926	48717	-6	0	0		
Q3710001	Disequazione esponenziale	Matematica	3	3	3123	3123	3	3	2	2	4	4	2140	68.52	2140	0	0	0	0	40	40	2006-03-12	5560	5749	0	0	0		
Q3710003	Disequazione fratta	Matematica	22	23	6485	6485	2	2	0	0	1	1	449	6.92	449	0	0	0	0	40	40	2005-12-21	5641	48480	-1	0	0		
Q3710006	Disequazione logaritmica	Matematica	3	3	2207	2207	2	2	0	0	1	1	455	20.62	455	0	0	0	0	264	264	2006-03-11	5561	6352	-1	0	0		
Q3710007	Disequazione quadratica	Matematica	12	12	18041	18037	0	0	6	6	4	4	458	2.54	458	0	0	0	0	1271	1271	2006-03-07	5565	25409	-2	0	0		
Q3710008	Disequazione trigonometrica	Matematica	2	3	4318	2618	4	0	0	0	7	7	595	13.78	590	0	1	0	0	40	40	2006-03-11	5561	5336	0	0	0		
Q37105	Retta	Matematica	177	178	10915	10915	0	0	3	3	0	0	723	6.62	723	0	0	0	0	2339	2339	2004-06-28	6182	381941	-6	0	0	Lines	
Q3712200	Divorzio (ordinamento italiano)	Diritto e Economia	16	-	30509	-	21	-	6	-	-	-	130	0.43	-	1	-	1	0	15849	-	2005-08-11	5773	34587	79	0	0		
Q3712790	Domanda di lavoro	Cittadinanza e costituzione	17	17	2523	2510	0	0	0	0	0	0	876	34.72	887	1	0	0	0	1734	1734	2007-04-27	5149	36123	-3	0	0		
Q3713933	Donna de Paradiso	Letteratura italiana	41	38	5553	5560	0	0	1	1	0	0	1077	19.39	1085	1	1	0	0	50	50	2008-04-06	4804	87777	13	0	0		Donna de Paradiso
Q37147	Nucleo atomico	Chimica	98	99	11395	11324	1	1	3	2	1	1	515	4.52	515	0	0	0	0	1453	1453	2004-04-21	6250	211228	-5	0	0	Atomic nucleus	
Q3714733	Doveri inderogabili	Cittadinanza e costituzione	21	17	1172	999	4	4	0	0	0	0	853	72.78	686	1	1	0	0	57	57	2011-01-22	3783	44626	17	0	0		
Q37160	David Hume	Filosofia	178	179	27959	27818	14	14	2	2	16	16	194	0.69	193	0	0	0	0	3826	3826	2005-04-19	5887	384505	-3	0	0	David Hume	Autore:David Hume
