ISTAT	Titolo	lat	lon	RipartizioneN	Ripartizione	Regione	Provincia	Capoluogo	Sigla	Popolazione	pDim	svg	jpg	png	gif	tif	mAltri	nNum	bDim	bNum	mNum	mSezioni	mDim	mImm	qTipo	aNum	C	Correggere	Curiosità	D	E	F	NN	Organizzare	P	Recentismo	S	Senza fonte	Tmp	W
73009	Laterza (Italia)	40.63333333	16.8	4	Sud	Puglia	Taranto	0	TA	15067	42093	11	3	4	0	0	1	51	454	3	1	Monumenti e luoghi d'interesse	2,142	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
74009	Latiano	40.53333333	17.71666667	4	Sud	Puglia	Brindisi	0	BR	14073	35532	9	11	2	0	0	0	48	745	7	1	Monumenti e luoghi d'interesse	5,882	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
59011	Latina	41.46759722	12.9037	3	Centro	Lazio	Latina	1	LT	129133	68660	23	20	4	0	0	1	40	0	0	1	Monumenti e luoghi d'interesse	7,080	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
30046	Latisana	45.78333333	13	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	13372	58933	12	3	2	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	19,536	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
76040	Latronico	40.08333333	16.01666667	4	Sud	Basilicata	Potenza	0	PZ	4288	46029	10	6	4	0	0	0	24	1,474	10	2	Monumenti e luoghi d'interesse|Musei	13,461	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
78066	Lattarico	39.46666667	16.13333333	4	Sud	Calabria	Cosenza	0	CS	3931	1901	7	0	3	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
30047	Lauco	46.41666667	12.93333333	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	678	7731	11	3	2	0	0	0	5	0	0	1	Monumenti e luoghi d'interesse	1,078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65060	Laureana Cilento	40.3	15.03333333	4	Sud	Campania	Salerno	0	SA	1191	4655	7	1	2	1	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80042	Laureana di Borrello	38.49194444	16.08111111	4	Sud	Calabria	Reggio Calabria	0	RC	4907	20935	9	11	2	0	0	0	15	1,569	14	1	Monumenti e luoghi di interesse	3,110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21043	Lauregno	46.45431	11.06177	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	338	5365	8	1	1	0	0	0	5	410	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76041	Laurenzana	40.45	15.96666667	4	Sud	Basilicata	Potenza	0	PZ	1681	4626	7	2	2	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76042	Lauria	40.04722222	15.83583333	4	Sud	Basilicata	Potenza	0	PZ	12393	47849	10	8	3	0	0	0	41	609	5	1	Monumenti e luoghi d'interesse	3,362	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1129	Lauriano	45.16666667	8	1	Nord-ovest	Piemonte	Torino	0	TO	1494	5070	7	16	3	0	0	0	0	200	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65061	Laurino	40.33333333	15.33333333	4	Sud	Campania	Salerno	0	SA	1376	6664	8	2	1	1	0	0	0	0	0	1	Monumenti e luoghi d'interesse	889	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
65062	Laurito	40.16666667	15.4	4	Sud	Campania	Salerno	0	SA	745	9226	10	2	0	1	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
64043	Lauro (Italia)	40.87916667	14.63305556	4	Sud	Campania	Avellino	0	AV	3429	13469	7	1	3	0	0	0	1	137	2	1	Monumenti e luoghi d'interesse	6,695	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10028	Lavagna (Italia)	44.30722222	9.344722222	1	Nord-ovest	Liguria	Genova	0	GE	12561	35749	11	12	3	0	0	0	35	1,820	16	1	Monumenti e luoghi d'interesse	10,422	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23042	Lavagno	45.43333333	11.13333333	2	Nord-est	Veneto	Verona	0	VR	8561	15263	9	5	4	0	0	0	18	0	0	1	Monumenti e luoghi d'interesse	4,308	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22102	Lavarone	45.93333333	11.26666667	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1176	15696	10	1	3	0	0	0	7	0	0	0		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
76043	Lavello (Italia)	41.05	15.8	4	Sud	Basilicata	Potenza	0	PZ	13371	19386	9	2	3	0	0	0	10	876	8	1	Monumenti e luoghi d'interesse	1,966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12086	Lavena Ponte Tresa	45.96666667	8.85	1	Nord-ovest	Lombardia	Varese	0	VA	6035	6154	10	3	1	0	0	0	1	164	1	1	Monumenti e luoghi d'interesse	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12087	Laveno-Mombello	45.90888	8.62036	1	Nord-ovest	Lombardia	Varese	0	VA	8645	21278	10	6	0	0	0	0	4	52	0	1	Monumenti e luoghi d'interesse	11,983	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
17087	Lavenone	45.73888889	10.4375	1	Nord-ovest	Lombardia	Brescia	0	BS	515	4741	9	1	3	0	0	0	7	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
65063	Laviano	40.78619	15.30791	4	Sud	Campania	Salerno	0	SA	1378	8590	9	1	2	1	0	0	9	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22103	Lavis	46.13901	11.11226	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	9113	13042	10	2	4	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	4,575	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23043	Lazise	45.50527778	10.7325	2	Nord-est	Veneto	Verona	0	VR	7028	37666	9	17	4	0	0	0	64	2,279	10	1	Monumenti e luoghi d'interesse	7,630	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108025	Lazzate	45.66666667	9.083333333	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	7782	11862	9	3	1	0	0	0	8	142	1	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
75035	Lecce	40.35201111	18.16913889	4	Sud	Puglia	Lecce	1	LE	96534	74284	25	30	2	0	0	1	36	2,758	25	1	Monumenti e luoghi d'interesse	25,545	16	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
66050	Lecce nei Marsi	41.93472222	13.68777778	4	Sud	Abruzzo	L'Aquila	0	AQ	1587	25361	10	10	1	0	0	0	37	320	1	1	Monumenti e luoghi d'interesse	11,764	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97042	Lecco	45.85	9.4	1	Nord-ovest	Lombardia	Lecco	1	LC	48173	219136	24	52	5	0	0	1	231	5,970	43	2	Monumenti e luoghi d'interesse|Musei	55,394	22	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0
22229	Ledro	45.88333333	10.73333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	5274	9414	12	2	4	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	1,494	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
16124	Leffe	45.8	9.9	1	Nord-ovest	Lombardia	Bergamo	0	BG	4411	44442	12	17	3	0	0	0	13	989	6	1	Monumenti e luoghi d'interesse	7,822	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12088	Leggiuno	45.875	8.6217	1	Nord-ovest	Lombardia	Varese	0	VA	3738	22506	8	11	1	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	4,078	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
23044	Legnago	45.19287	11.31148	2	Nord-est	Veneto	Verona	0	VR	25570	45504	9	9	4	0	0	0	28	437	3	2	Monumenti e luoghi d'interesse|Il Museo Fioroni	19,031	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15118	Legnano	45.5969	8.908888889	1	Nord-ovest	Lombardia	Milano	0	MI	60336	147100	24	55	3	0	0	0	293	2,703	13	2	Monumenti e luoghi d'interesse|Musei	36,001	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28044	Legnaro	45.35	11.96666667	2	Nord-est	Veneto	Padova	0	PD	9186	16865	8	2	8	0	0	0	11	755	0	1	Monumenti e luoghi d'interesse	4,893	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
91038	Lei (Italia)	40.30555556	8.918888889	5	Isole	Sardegna	Nuoro	0	NU	490	6915	7	2	3	0	0	0	5	548	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1130	Leini	45.18361111	7.715277778	1	Nord-ovest	Piemonte	Torino	0	TO	16477	21387	9	4	3	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	8,843	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10029	Leivi	44.34570833	9.319011111	1	Nord-ovest	Liguria	Genova	0	GE	2389	13414	8	6	3	0	0	0	10	460	5	1	Monumenti e luoghi d'interesse	3,472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1131	Lemie	45.23333333	7.3	1	Nord-ovest	Piemonte	Torino	0	TO	164	6181	8	4	3	0	0	0	5	0	0	1	Monumenti e luoghi d'interesse	989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29029	Lendinara	45.085	11.60055556	2	Nord-est	Veneto	Rovigo	0	RO	11550	46797	11	12	4	0	0	0	16	2,434	19	1	Monumenti e luoghi d'interesse	16,482	11	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0
83037	Leni	38.55	14.83333333	5	Isole	Sicilia	Messina	0	ME	689	12468	10	8	2	0	0	0	22	340	3	2	Monumenti e luoghi d'interesse|Musei	715	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16125	Lenna	45.94333333	9.6775	1	Nord-ovest	Lombardia	Bergamo	0	BG	574	10226	8	4	3	0	0	0	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17088	Leno	45.37027778	10.21666667	1	Nord-ovest	Lombardia	Brescia	0	BS	14262	7011	7	1	3	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59012	Lenola	41.40916667	13.4625	3	Centro	Lazio	Latina	0	LT	4161	20281	11	2	3	0	0	0	6	479	6	1	Monumenti e luoghi d'interesse	1,175	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2068	Lenta	45.55	8.383333333	1	Nord-ovest	Piemonte	Vercelli	0	VC	813	4091	8	0	2	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse	241	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
108054	Lentate sul Seveso	45.68333333	9.116666667	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	15964	13538	8	3	1	0	0	0	8	378	4	1	Luoghi di interesse	221	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
69047	Lentella	42	14.68333333	4	Sud	Abruzzo	Chieti	0	CH	656	18330	6	0	2	0	0	0	15	0	0	1	Monumenti e luoghi d'interesse	4,722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89011	Lentini	37.28333333	15	5	Isole	Sicilia	Siracusa	0	SR	22979	36714	10	15	3	0	0	0	39	1,439	11	1	Monumenti e luoghi d'interesse	18,910	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57033	Leonessa	42.56855	12.95996	3	Centro	Lazio	Rieti	0	RI	2218	25627	11	19	3	0	0	0	24	1,382	13	1	Monumenti e luoghi d'interesse	7,485	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86011	Leonforte	37.65	14.4	5	Isole	Sicilia	Enna	0	EN	12858	21899	9	30	1	0	0	0	27	604	5	2	Architetture religiose|Architetture civili	11,810	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010	Leporano	40.38218	17.33426	4	Sud	Puglia	Taranto	0	TA	8093	12893	8	5	5	0	0	0	16	0	0	1	Monumenti e luoghi d'interesse	802	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
75036	Lequile	40.3	18.13333333	4	Sud	Puglia	Lecce	0	LE	8704	25070	10	15	2	0	0	0	18	204	2	1	Monumenti e luoghi d'interesse	11,951	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4106	Lequio Berria	44.6	8.1	1	Nord-ovest	Piemonte	Cuneo	0	CN	451	3740	7	0	4	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4107	Lequio Tanaro	44.56666667	7.883333333	1	Nord-ovest	Piemonte	Cuneo	0	CN	762	3457	5	3	3	0	0	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82045	Lercara Friddi	37.75	13.6	5	Isole	Sicilia	Palermo	0	PA	6626	16317	9	0	2	0	0	0	25	0	0	1	Monumenti e luoghi d'interesse	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11016	Lerici	44.07626111	9.9111	1	Nord-ovest	Liguria	La Spezia	0	SP	10004	31888	23	13	3	0	0	0	56	401	2	2	Monumenti e luoghi d'interesse|Musei	7,787	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6088	Lerma (Italia)	44.63694444	8.716388889	1	Nord-ovest	Piemonte	Alessandria	0	AL	817	5997	6	6	2	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	1,153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3084	Lesa	45.83333333	8.566666667	1	Nord-ovest	Piemonte	Novara	0	NO	2212	8196	13	3	2	0	0	0	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108	Lesegno	44.40305556	7.971666667	1	Nord-ovest	Piemonte	Cuneo	0	CN	834	3745	7	1	4	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34019	Lesignano de' Bagni	44.643	10.29944444	2	Nord-est	Emilia-Romagna	Parma	0	PR	5074	30575	13	8	2	0	0	0	57	1,665	9	1	Monumenti e luoghi d'interesse	14,912	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71027	Lesina (Italia)	41.86666667	15.35	4	Sud	Puglia	Foggia	0	FG	6302	18487	10	2	1	0	0	0	12	261	3	1	Monumenti e luoghi d'interesse	3,151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108026	Lesmo	45.65	9.316666667	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	8558	9262	9	2	2	0	0	0	5	672	4	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1132	Lessolo	45.48333333	7.816666667	1	Nord-ovest	Piemonte	Torino	0	TO	1802	3459	8	2	3	0	0	0	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96085	Lessona	45.58626389	8.196444444	1	Nord-ovest	Piemonte	Biella	0	BI	2719	5401	9	3	2	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30048	Lestizza	45.95	13.13333333	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	3709	17411	10	1	2	0	0	0	6	448	4	2	Monumenti e luoghi d'interesse del capoluogo|Monumenti e luoghi d'interesse delle frazioni	3,192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61044	Letino	41.45	14.25	4	Sud	Campania	Caserta	0	CE	666	7528	7	2	3	0	0	0	10	458	3	1	Monumenti e luoghi d'interesse	2,262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83038	Letojanni	37.88333333	15.3	5	Isole	Sicilia	Messina	0	ME	2846	20115	10	10	2	0	0	0	8	131	1	1	Luoghi d'interesse	9,726	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
63039	Lettere (Italia)	40.7	14.55	4	Sud	Campania	Napoli	0	NA	6192	8570	6	1	3	0	0	0	11	0	0	1	Monumenti e luoghi d'interesse	2,141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68020	Lettomanoppello	42.23333333	14.03333333	4	Sud	Abruzzo	Pescara	0	PE	2817	11680	7	2	3	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	2,228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69048	Lettopalena	42	14.16666667	4	Sud	Abruzzo	Chieti	0	CH	329	12803	7	0	2	0	0	0	13	335	2	1	Monumenti e luoghi d'interesse	4,288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11017	Levanto	44.16968333	9.612233333	1	Nord-ovest	Liguria	La Spezia	0	SP	5368	39795	12	12	2	0	0	0	64	0	0	1	Monumenti e luoghi d'interesse	20,010	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16126	Levate	45.63333333	9.616666667	1	Nord-ovest	Lombardia	Bergamo	0	BG	3748	8224	11	2	3	0	0	0	4	0	0	1	Luoghi d'interesse	1,891	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75037	Leverano	40.28333333	18.08333333	4	Sud	Puglia	Lecce	0	LE	13956	25322	12	9	2	0	0	0	20	181	2	1	Monumenti e luoghi d'interesse	8,590	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4109	Levice (Italia)	44.53333333	8.15	1	Nord-ovest	Piemonte	Cuneo	0	CN	196	5140	8	1	4	0	0	0	9	0	0	0		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
22104	Levico Terme	46.01666667	11.3	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	8133	31788	9	9	4	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	10,133	4	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1133	Levone	45.31666667	7.6	1	Nord-ovest	Piemonte	Torino	0	TO	445	3689	10	1	3	0	0	0	9	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13126	Lezzeno	45.95	9.2	1	Nord-ovest	Lombardia	Como	0	CO	2024	10891	10	3	2	0	0	0	22	0	0	1	Monumenti e luoghi d'interesse	4,300	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
61045	Liberi (Italia)	41.21666667	14.28333333	4	Sud	Campania	Caserta	0	CE	1104	4458	9	1	3	0	0	0	4	613	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83039	Librizzi	38.1	14.95	5	Isole	Sicilia	Messina	0	ME	1619	6530	8	0	2	0	0	0	2	147	1	1	Monumenti e luoghi d'interesse	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84021	Licata	37.10833333	13.94694444	5	Isole	Sicilia	Agrigento	0	AG	36113	33262	14	19	4	0	0	0	34	157	1	1	Monumenti e luoghi d'interesse	3,276	2	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0
45009	Licciana Nardi	44.26666667	10.03333333	3	Centro	Toscana	Massa-Carrara	0	MS	4870	11023	12	4	3	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	992	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
58051	Licenza (Italia)	42.07424444	12.90156944	3	Centro	Lazio	Roma	0	RM	896	6790	8	2	2	0	0	0	2	0	0	2	Monumenti e luoghi d'intesse|Arte nella Natura	2,037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87020	Licodia Eubea	37.15	14.7	5	Isole	Sicilia	Catania	0	CT	3005	51821	17	22	2	0	0	0	16	1,279	15	3	Monumenti e luoghi d'interesse|Museo civico archeologico Antonino Di Vita|Museo etnografico o museo della comunità Licodiana	8,878	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
97043	Lierna	45.9581	9.3051	1	Nord-ovest	Lombardia	Lecco	0	LC	2139	33731	12	5	3	0	0	0	38	3,767	34	1	Monumenti e luoghi d'interesse	8,156	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2070	Lignana	45.28333333	8.35	1	Nord-ovest	Piemonte	Vercelli	0	VC	545	3062	10	1	1	0	0	0	1	0	0	0		0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0
30049	Lignano Sabbiadoro	45.655	13.09305556	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	6837	17753	13	10	2	0	0	0	16	0	0	1	Monumenti e luoghi di interesse	2,437	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7042	Lillianes	45.63333333	7.85	1	Nord-ovest	Valle d'Aosta/Vallée d'Aoste	Valle d'Aosta/Vallée d'Aoste	0	AO	444	9436	7	6	2	0	1	1	20	509	4	2	Monumenti e luoghi d'interesse|Musei	1,760	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25029	Limana	46.1	12.18333333	2	Nord-est	Veneto	Belluno	0	BL	5328	39748	13	12	4	0	0	0	20	427	5	1	Monumenti e luoghi d'interesse	11,519	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
62038	Limatola	41.15	14.4	4	Sud	Campania	Benevento	0	BN	4140	5916	8	4	2	0	0	0	5	485	4	1	Monumenti e luoghi d'interesse	1,258	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102019	Limbadi	38.56666667	15.96666667	4	Sud	Calabria	Vibo Valentia	0	VV	3478	8994	8	0	3	0	0	0	3	1,034	6	1	Monumenti e luoghi d'interesse	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108027	Limbiate	45.59722222	9.13	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	35186	18429	9	1	3	0	0	0	20	0	0	1	Monumenti e luoghi d'interesse	1,839	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28045	Limena	45.46666667	11.85	2	Nord-est	Veneto	Padova	0	PD	8051	10026	8	6	3	0	0	0	12	223	3	1	Monumenti e luoghi d'interesse	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13128	Limido Comasco	45.68333333	8.983333333	1	Nord-ovest	Lombardia	Como	0	CO	3898	17945	7	0	4	0	0	0	18	117	1	1	Monumenti e luoghi d'interesse	2,268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83040	Limina	37.95	15.26666667	5	Isole	Sicilia	Messina	0	ME	746	14235	10	2	2	0	0	0	16	0	0	1	Monumenti e luoghi d'interesse	4,265	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4110	Limone Piemonte	44.2	7.566666667	1	Nord-ovest	Piemonte	Cuneo	0	CN	1456	18479	8	5	3	0	0	0	23	472	5	1	Monumenti e luoghi d'interesse	350	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17089	Limone sul Garda	45.81666667	10.78333333	1	Nord-ovest	Lombardia	Brescia	0	BS	1142	9867	9	2	3	0	0	0	11	0	0	1	Monumenti e luoghi d'interesse	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70032	Limosano	41.68333333	14.61666667	4	Sud	Molise	Campobasso	0	CB	718	12221	10	1	3	0	0	0	12	0	0	1	Monumenti	4,188	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
18081	Linarolo	45.16666667	9.266666667	1	Nord-ovest	Lombardia	Pavia	0	PV	2830	18328	8	4	8	0	0	0	28	0	0	1	Monumenti e luoghi di interesse	7,105	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
87021	Linguaglossa	37.84277778	15.14194444	5	Isole	Sicilia	Catania	0	CT	5199	15546	15	3	1	0	0	0	12	0	0	2	Monumenti e luoghi d'interesse|Musei	5,808	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64044	Lioni	40.8775	15.18861111	4	Sud	Campania	Avellino	0	AV	6130	14398	12	2	3	1	0	0	13	0	0	2	Monumenti e luoghi d'interesse|Musei e reperti	2,425	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
83041	Lipari (Italia)	38.467281	14.955442	5	Isole	Sicilia	Messina	0	ME	12836	21964	13	7	2	0	0	0	48	3,236	13	2	Monumenti e luoghi d'interesse|Musei	4,362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13129	Lipomo	45.8	9.116666667	1	Nord-ovest	Lombardia	Como	0	CO	5977	20937	9	0	2	0	0	0	57	0	0	1	Monumenti e luoghi d'interesse	9,958	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
18082	Lirio	45	9.25	1	Nord-ovest	Lombardia	Pavia	0	PV	125	2968	8	1	3	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
15122	Liscate	45.48333333	9.416666667	1	Nord-ovest	Lombardia	Milano	0	MI	4134	4123	12	1	1	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69049	Liscia	41.95524	14.55532	4	Sud	Abruzzo	Chieti	0	CH	678	10937	6	6	3	0	0	0	19	0	0	1	Monumenti e luoghi d'interesse	4,538	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54025	Lisciano Niccone	43.25	12.15	3	Centro	Umbria	Perugia	0	PG	600	4688	9	1	2	0	0	0	8	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4111	Lisio	44.3	7.983333333	1	Nord-ovest	Piemonte	Cuneo	0	CN	189	7994	7	1	3	0	0	0	10	0	0	1	Monumenti e luoghi d'interesse	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108028	Lissone	45.61666667	9.25	1	Nord-ovest	Lombardia	Monza e della Brianza	0	MB	46445	73810	26	28	8	2	0	0	43	2,422	19	2	Monumenti e luoghi d'interesse|Musei	19,428	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
63040	Liveri	40.9	14.56666667	4	Sud	Campania	Napoli	0	NA	1563	10502	9	1	3	0	0	0	3	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14037	Livigno	46.53333333	10.13333333	1	Nord-ovest	Lombardia	Sondrio	0	SO	6769	23137	12	11	2	0	0	0	15	1,273	8	1	Monumenti e luoghi d'interesse	626	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
25030	Livinallongo del Col di Lana	46.48333333	11.95	2	Nord-est	Veneto	Belluno	0	BL	1298	13420	11	9	3	0	0	0	17	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13130	Livo (Lombardia)	46.16666667	9.3	1	Nord-ovest	Lombardia	Como	0	CO	801	11258	8	6	1	0	0	0	38	0	0	1	Monumenti e luoghi d'interesse	5,130	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
